epoch,train_loss,train_acc,val_loss,val_acc
0,2.2396492924486453,0.08529411764705883,2.08244939049085,0.08333333333333333
1,2.1756314335500493,0.14411764705882352,2.089458934466044,0.08333333333333333
2,2.459777630647809,0.17941176470588235,2.2125744352738064,0.13333333333333333
3,2.0353012259205108,0.25,1.9129169826706252,0.25
4,2.0535096211791184,0.32941176470588235,1.9616740701952948,0.26666666666666666
5,2.0082307247063667,0.42058823529411765,1.863228554002808,0.3333333333333333
6,1.698766370962506,0.45294117647058824,1.8529580679657935,0.4666666666666667
7,1.7412593224041135,0.5794117647058824,1.925620167540393,0.43333333333333335
8,1.5907138701279273,0.5588235294117647,2.053030548362289,0.5166666666666667
9,1.2447112912248917,0.611764705882353,1.6074808420889213,0.5833333333333334
10,1.33999927375871,0.5823529411764706,1.5683780190919934,0.5166666666666667
11,1.1267836194537983,0.6323529411764706,1.403633817403685,0.5666666666666667
12,1.108549458201916,0.6294117647058823,1.2697127624239557,0.4666666666666667
13,1.146293134214907,0.6411764705882353,1.270427401503478,0.5833333333333334
14,1.0977763526889401,0.6294117647058823,2.4257520606117073,0.55
15,1.309331566209904,0.6558823529411765,1.831652092816527,0.5333333333333333
16,1.2624478673173791,0.6176470588235294,2.567419429436162,0.5
17,1.0897022897276065,0.6352941176470588,1.4806381393114785,0.5166666666666667
18,1.1843678466362297,0.6617647058823529,4.898897911914895,0.5666666666666667
19,1.4324940813015623,0.6558823529411765,1.78740969696442,0.6
20,1.2168107670577584,0.6705882352941176,1.436387030522865,0.55
21,1.0011183913543014,0.6411764705882353,1.2801714468359933,0.5833333333333334
22,0.9470430026644996,0.6705882352941176,2.02258312515314,0.5833333333333334
23,0.8318379799310031,0.7029411764705882,1.4961481461086066,0.5833333333333334
24,1.244050087080156,0.6794117647058824,1.38531061398083,0.5833333333333334
25,1.1738393647486425,0.6794117647058824,1.355113610481078,0.6333333333333333
26,0.6969351858265673,0.7205882352941176,1.4853420099077004,0.6333333333333333
27,0.973303553722374,0.6970588235294117,1.2640087023783997,0.6333333333333333
28,0.9008931013923765,0.7029411764705882,1.1260476521361507,0.6833333333333333
29,0.7441891935689032,0.7441176470588236,0.9646504124671377,0.65
30,0.8290522173330664,0.7,1.36584025467844,0.6833333333333333
31,0.7361912857449221,0.6970588235294117,2.2510867664018557,0.7
32,0.7429310492723564,0.7323529411764705,1.8066829227546806,0.6833333333333333
33,0.6886477548779938,0.7352941176470589,2.570843785195897,0.65
34,0.9478552198113391,0.7441176470588236,2.068156570874684,0.65
35,0.8267008178240156,0.7264705882352941,2.0780861266491715,0.7
36,0.8584188540702754,0.7558823529411764,1.9290729046524935,0.7166666666666667
37,0.7404661532466389,0.7,2.4141746762529888,0.6666666666666666
38,0.685890036513702,0.7441176470588236,2.0369028096052104,0.6333333333333333
39,0.6598779801050801,0.7558823529411764,1.9628459441315376,0.6666666666666666
40,0.6612836636636927,0.7264705882352941,2.156100922753861,0.6666666666666666
41,0.5664503033116622,0.7764705882352941,1.985598058005174,0.7
42,0.6551267435420391,0.7676470588235295,1.9678457435494536,0.7
43,0.7811931285857112,0.7382352941176471,1.6925880003597433,0.7166666666666667
44,0.921408643685219,0.7558823529411764,1.6753253861261328,0.6833333333333333
45,0.6874275002111087,0.7676470588235295,1.5689113700813322,0.6666666666666666
46,0.5943412379776182,0.7764705882352941,1.683500249160352,0.6666666666666666
47,0.5608456312321266,0.788235294117647,1.425829280534517,0.6666666666666666
48,0.5918351117362687,0.7705882352941177,1.4409771551910258,0.6666666666666666
49,0.5866356469193661,0.7705882352941177,1.3920178587547734,0.6666666666666666
50,0.5710816408616056,0.7852941176470588,1.540749257053054,0.7
51,0.514317988739313,0.7970588235294118,1.9018620908260322,0.6833333333333333
52,0.5797814074658324,0.7823529411764706,1.7379570543765979,0.6833333333333333
53,0.6176482953904587,0.7617647058823529,1.7748670528332373,0.6833333333333333
54,0.6112756684252165,0.7676470588235295,1.586025326155745,0.7
55,0.6313023837984956,0.7794117647058824,1.4401101060425086,0.7
56,0.4782568448010228,0.8058823529411765,1.5113862272672123,0.7
57,0.5869968059448498,0.7941176470588235,1.346993434237023,0.7
58,0.6165377865744708,0.7617647058823529,1.3356443947866259,0.7
59,0.5840913884013121,0.7794117647058824,1.440069496874033,0.7
60,0.5947651377493498,0.7794117647058824,1.3830942092146263,0.7
61,0.5394535817545669,0.788235294117647,1.4366898686570493,0.7
62,0.5527494243686478,0.788235294117647,1.3445840906824742,0.7
63,0.5677749085376249,0.7794117647058824,1.4093885823526449,0.7
64,0.6618257763611408,0.7558823529411764,1.3474953934804887,0.7166666666666667
65,0.5969486678341834,0.7705882352941177,1.3738008136307998,0.7166666666666667
66,0.5647341131332956,0.7764705882352941,1.6144425030138032,0.7166666666666667
67,0.6582859861952894,0.7647058823529411,1.7786716849931201,0.7
68,0.8271775076494455,0.7529411764705882,1.728641890787867,0.7166666666666667
69,0.5384827631355551,0.788235294117647,1.7007852534700456,0.7166666666666667
70,0.5935674336026541,0.7676470588235295,1.6916113715516683,0.7166666666666667
71,0.5242457433639492,0.7911764705882353,1.69347036906723,0.7166666666666667
72,0.561698242525895,0.7823529411764706,1.5778799165459532,0.7166666666666667
73,0.5198772141196243,0.7911764705882353,1.9073087078500977,0.7
74,0.5187638984878051,0.7852941176470588,2.6499475209661187,0.7
75,0.6431726945370048,0.7676470588235295,2.1706597667184724,0.6833333333333333
76,0.5650961602678244,0.7823529411764706,2.4877654370041737,0.7
